reporting-organisation,iati-identifier,aid_project_title,activity_description,full_details,default-currency_for_amounts,total_commitments,total_disbursements,total_reimbursements,total_expenditure,total_incoming-funds,total_loan-repayment,total_interest-repayment,start-planned_iso-date,start-planned,start-actual_iso-date,start-actual,end-planned_iso-date,end-planned,end-actual_iso-date,end-actual,funding-organisations,extending-organisations,accountable-organisations,implementing-organisations,recipient-country_codes,recipient-countries,recipient-country_percentages,recipient-region_codes,recipient-regions,recipient-region_percentages,activity-website,activity-status_code,activity-status,collaboration-type_code,collaboration-type,conditions-attached,condition_types,conditions,sectors,sector_vocabularies,sector_codes,sector_percentages,policy-markers,policy-marker_vocabularies,policy-marker_significance,policy-marker_codes,contact-info_organisation,contact-info_person-name,contact-info_person-name,contact-info_email,contact-info_mailing-address,default-aid-type_code,default-aid-type,default-finance-type_code,default-finance-type,default-flow-type_code,default-flow-type,default-tied-status_code,default-tied-status,related-activities,related-activity_types,last-updated-datetime
UNICEF,XM-DAC-41122-Nigeria-3210/A0/04/707/003,INACTIVE:Programme Component Results (PCR) 14 - YS505  SOCIAL NORMS,"inactive, which contributes to Field/Country Office Oversight, Management And Operations Support, Technical Excellence In Policy And Programmes. UNICEF aims to achieve this through Operational Support To Programme Delivery, Systems Strengthening And Institution Building. This contributes to the following Country Programme result:   Programme Component Results (PCR) 14 - YS505  Social Norms             major harmful practices, abuse and exploitation by 2013.",http://tools.aidinfolabs.org/explorer/activity/?activity=XM-DAC-41122-Nigeria-3210/A0/04/707/003,USD,0,0,0,0,0,0,0,,,,,,,,,,,,,NG,Nigeria,100,298,WCAR,0,,3,,4,,1,1,"Should contribute directly to results for children as outlined in the UNDAF, national results and/or UNICEF Strategic Plan and within the scope defined in the CPD, CPAP, OMP or other agreed upon programme documents",Country programme process (including UNDAF planning and CCA); Administrative costs (non-sector allocable); Partnerships for the Goals,99; 1; 7,26-01-01; 91010; 17,100; 100; 100,,1,0,1,UNICEF Nigeria,,23494618600,abuja@unicef.org,Plot 617/618  Diplomatic Drive  Central Business District PMB 2851  Garki  Abuja,C01,,110,,10,,5,,3210/A0/04/707 PCR 14 - YS505  SOCIAL NORMS,1,2022-05-27T00:16:28-04:00
UNICEF,XM-DAC-41122-Nigeria-3210/A0/06/005/002,5.2 TEACHER CAPACITIES,"Output 5.2:   More teachers have core knowledge and competencies to use proven teaching methodologies to deliver appropriate
quality education., which contributes to Access To Quality Learning Opportunities, Early Childhood Development, Health And Development In Early Childhood And Adolescence, Learning Outcomes, Learning, Skills, Participation And Engagement, Safe And Equitable Water, Sanitation And Hygiene Services And Practices, Safe And Equitable Water, Sanitation And Hygiene Services And Practices  (Covid), Skills Development, Water, Sanitation And Hygiene Systems And Empowerment Of Communities. UNICEF aims to achieve this through Data, Research, Evaluation And Knowledge Management, Evaluations, Research And Data, Systems Strengthening And Institution Building, Systems Strengthening To Leave No One Behind. This contributes to the following Country Programme result:  OUTCOME 5:  All children access and complete quality education, within a safe learning environment, with skills and knowledge for
lifelong learning",http://tools.aidinfolabs.org/explorer/activity/?activity=XM-DAC-41122-Nigeria-3210/A0/06/005/002,USD,0,0,0,0,0,0,0,,,,,,,,,,,,,NG,Nigeria,100,298,WCAR,0,,2,,4,,1,1,"Should contribute directly to results for children as outlined in the UNDAF, national results and/or UNICEF Strategic Plan and within the scope defined in the CPD, CPAP, OMP or other agreed upon programme documents","System strengthening - mother tongue / multilingual education; System strengthening - learning assessment systems; Provision of multiple-levels (or alternative pathways of education) teacher training ; Provision of early learning / pre-primary education teacher training ; System strengthening - Evidence based education sector planning; Provision of training of other education staff excluding teachers (e.g. inspectors, district, ministry staff, etc.); Provision or procurement of multiple-levels (or alternative pathways of education) learning materials ; System strengthening - teacher development, management, and support; Technical assistance - Learning outcomes; System strengthening - early learning / pre-primary teaching and learning environment (including curriculum and material design); Provision of primary education teacher training ; Education policy and administrative management; Teacher Training; Early childhood education; Education facilities and training; Advanced technical and managerial training; Quality Education",99; 99; 99; 99; 99; 99; 99; 99; 99; 99; 99; 1; 1; 1; 1; 1; 7,32-02-16; 32-02-15; 32-02-10; 32-02-07; 32-01-12; 32-02-13; 32-02-04; 32-02-17; 32-02-98; 32-01-19; 32-02-08; 11110; 11130; 11240; 11120; 11430; 4,33; 1.6; 12.1; 2.1; 3.5; 2.9; 10.8; 1.1; 10.4; .3; 22.2; 6.4; 36.4; 43.9; 2.9; 10.4; 100,,1,2,1,UNICEF Nigeria,,23494618600,abuja@unicef.org,Plot 617/618  Diplomatic Drive  Central Business District PMB 2851  Garki  Abuja,C01,,110,,10,,5,,3210/A0/06/005 05 BASIC EDUCATION,1,2022-05-27T00:16:28-04:00
UNICEF,XM-DAC-41122-Nigeria-3210/A0/05/009/001,40 CAPACITY FOR ADOLESCENT DEVELOPMENT,"Capacity of CSOs, government and community institutions improved to design, implement and M&E social protection initiatives
including those aimed at ensuring healthy lifestyle for adolescents, which contributes to Adolescent Empowerment, Cross-Sectoral Adolescent Development. UNICEF aims to achieve this through Evaluations, Research And Data. This contributes to the following Country Programme result: By 2017, adolescents have increased access to and use of age and gender-appropriate social development services and interventions
to promote healthy lifestyles and reduce risk and vulnerability.",http://tools.aidinfolabs.org/explorer/activity/?activity=XM-DAC-41122-Nigeria-3210/A0/05/009/001,USD,0,0,0,0,0,0,0,,,,,,,,,,,,,NG,Nigeria,100,298,WCAR,0,,3,,4,,1,1,"Should contribute directly to results for children as outlined in the UNDAF, national results and/or UNICEF Strategic Plan and within the scope defined in the CPD, CPAP, OMP or other agreed upon programme documents","Adolescents participating in or leading civic engagement initiatives (including in humanitarian settings); Relief co-ordination, protection and support services; Peace, Justice and Strong Institutions",99; 1; 7,25-03-02; 72050; 16,100; 100; 100,,1,2,1,UNICEF Nigeria,,23494618600,abuja@unicef.org,Plot 617/618  Diplomatic Drive  Central Business District PMB 2851  Garki  Abuja,C01,,110,,10,,5,,3210/A0/05/009 09 ADOLESCENT DEVELOPMENT,1,2022-05-27T00:16:29-04:00
UNICEF,XM-DAC-41122-Nigeria-3210/A0/04/304/010,INACTIVE:PCR8 - YW303 - IMPROVING ACCESS AND USE,"inactive  FOR DATA MIGRATION: 2.2  - Bauchi - Enhanced capacities for sanitation and hygiene, which contributes to Water. UNICEF aims to achieve this through Advocacy And Public Engagement, Systems Strengthening And Institution Building. This contributes to the following Country Programme result: PCR8 - YW303  - 3.5% increase in the population including those in lowest wealth quintile use improved sanitation facilities.",http://tools.aidinfolabs.org/explorer/activity/?activity=XM-DAC-41122-Nigeria-3210/A0/04/304/010,USD,0,0,0,0,0,0,0,,,,,,,,,,,,,NG,Nigeria,100,298,WCAR,0,,3,,4,,1,1,"Should contribute directly to results for children as outlined in the UNDAF, national results and/or UNICEF Strategic Plan and within the scope defined in the CPD, CPAP, OMP or other agreed upon programme documents",Water supply - safety/quality/treatment (including household treatment and safe storage) ; Public finance management (PFM); Clean Water and Sanitation,99; 1; 7,24-01-08; 14030; 6,100; 100; 100,,1,2,1,UNICEF Nigeria,,23494618600,abuja@unicef.org,Plot 617/618  Diplomatic Drive  Central Business District PMB 2851  Garki  Abuja,C01,,110,,10,,5,,3210/A0/04/304 PCR8 - YW303 - IMPROVING ACCESS AND USE,1,2022-05-27T00:16:29-04:00
UNICEF,XM-DAC-41122-Nigeria-3210/A0/04/607/015,INACTIVE:PCR16 -YY606  - PME,"inactive FOR DATA MIGRATION: 2.3  - Bauchi - Effective emergency preparedness and response, which contributes to Prevention And Response Services For Violence Against Children. UNICEF aims to achieve this through Advocacy And Public Engagement, Systems Strengthening And Institution Building. This contributes to the following Country Programme result:   By end 2013, At least, UNDAF and high burden states, FCT and the federal government have evidence based child friendly policies
and systems for planning and emergency management.(Marginal)",http://tools.aidinfolabs.org/explorer/activity/?activity=XM-DAC-41122-Nigeria-3210/A0/04/607/015,USD,0,0,0,0,0,0,0,,,,,,,,,,,,,NG,Nigeria,100,298,WCAR,0,,3,,4,,1,1,"Should contribute directly to results for children as outlined in the UNDAF, national results and/or UNICEF Strategic Plan and within the scope defined in the CPD, CPAP, OMP or other agreed upon programme documents",HSS - Risk informed programming including climate resilience disaster and conflict ; Multi-hazard response preparedness; Good Health and Well-being,99; 1; 7,21-03-14; 74020; 3,100; 100; 100,,1,0,1,UNICEF Nigeria,,23494618600,abuja@unicef.org,Plot 617/618  Diplomatic Drive  Central Business District PMB 2851  Garki  Abuja,C01,,110,,10,,5,,3210/A0/04/607 PCR16 -YY606  - PME,1,2022-05-27T00:16:30-04:00
UNICEF,XM-DAC-41122-Nigeria-3210/A0/04/405/007,INACTIVE:Programme Component Results (PCR) 11-YJ404 - PAEDIATRIC TREATMT & CARE,"inactive FOR DATA MIGRATION: 2.1 - Kaduna -  Institutional capacity development, which contributes to Hiv Prevention. UNICEF aims to achieve this through Systems Strengthening And Institution Building. This contributes to the following Country Programme result:   Programme Component Results (PCR) 11-YJ404 - By the end of 2013, at least 30% of children in need receive ARVs in 11 states and FCT",http://tools.aidinfolabs.org/explorer/activity/?activity=XM-DAC-41122-Nigeria-3210/A0/04/405/007,USD,0,0,0,0,0,0,0,,,,,,,,,,,,,NG,Nigeria,100,298,WCAR,0,,3,,4,,1,1,"Should contribute directly to results for children as outlined in the UNDAF, national results and/or UNICEF Strategic Plan and within the scope defined in the CPD, CPAP, OMP or other agreed upon programme documents",Infant and child HIV diagnosis (PITC) ; STD control including HIV/AIDS; Good Health and Well-being,99; 1; 7,21-06-01; 13040; 3,100; 100; 100,,1,1,1,UNICEF Nigeria,,23494618600,abuja@unicef.org,Plot 617/618  Diplomatic Drive  Central Business District PMB 2851  Garki  Abuja,C01,,110,,10,,5,,3210/A0/04/405 PCR 11-YJ404 - PAEDIATRIC TREATMT & CARE,1,2022-05-27T00:16:30-04:00
UNICEF,XM-DAC-41122-Nigeria-3210/A0/05/014/001,52 CAPACITY TO DELIVER CPD,"Increased capacity to deliver on Nigerian Country Programme Outcomes, which contributes to Other Cross-Sectoral Programme Areas, Technical Excellence In Policy And Programmes. UNICEF aims to achieve this through Developing And Leveraging Resources And Partnerships, Operational Support To Programme Delivery, Systems Strengthening And Institution Building. This contributes to the following Country Programme result:  Increased capacity to deliver on Nigerian Country Programme Outcomes",http://tools.aidinfolabs.org/explorer/activity/?activity=XM-DAC-41122-Nigeria-3210/A0/05/014/001,USD,0,0,0,0,0,0,0,,,,,,,,,,,,,NG,Nigeria,100,298,WCAR,0,,3,,4,,1,1,"Should contribute directly to results for children as outlined in the UNDAF, national results and/or UNICEF Strategic Plan and within the scope defined in the CPD, CPAP, OMP or other agreed upon programme documents",Country programme process (including UNDAF planning and CCA); HQ and RO technical support to multiple Goal Areas; Emergency preparedness (cross-sectoral); Administrative costs (non-sector allocable); Partnerships for the Goals,99; 99; 99; 1; 7,26-01-01; 27-01-06; 26-06-08; 91010; 17,24.3; 75.2; .5; 100; 100,,1,0,1,UNICEF Nigeria,,23494618600,abuja@unicef.org,Plot 617/618  Diplomatic Drive  Central Business District PMB 2851  Garki  Abuja,C01,,110,,10,,5,,3210/A0/05/014 14 CROSS SECTORAL,1,2022-05-27T00:16:30-04:00
UNICEF,XM-DAC-41122-Nigeria-3210/A0/05/008/002,"36 VIOLENCE, EXPLOITATION AND ABUSE","By 2017, the capacity of key institutions and civil society is strengthened to monitor and report violence against children
especially in humanitarian context and implement gender and age-appropriate prevention and response measures in at least three
states., which contributes to Prevention And Response Services For Violence Against Children, Violence, Exploitation And Abuse. UNICEF aims to achieve this through Evaluations, Research And Data, Operational Support To Programme Delivery, Systems Strengthening And Institution Building. This contributes to the following Country Programme result: A child protection system that responds to and protect children from violence, abuse and exploitation is operational and harmonized
across all States by 2017",http://tools.aidinfolabs.org/explorer/activity/?activity=XM-DAC-41122-Nigeria-3210/A0/05/008/002,USD,0,0,0,0,0,0,0,,,,,,,,,,,,,NG,Nigeria,100,298,WCAR,0,,3,,4,,1,1,"Should contribute directly to results for children as outlined in the UNDAF, national results and/or UNICEF Strategic Plan and within the scope defined in the CPD, CPAP, OMP or other agreed upon programme documents","Legal and policy framework related to violence, exploitation and abuse; Nutrition humanitarian cluster/humanitarian sector coordination; Children associated with armed forces and armed groups - prevention and response; Services to prevent or respond to violence, exploitation and abuse; Public finance management (PFM); Public finance management (PFM); Peace, Justice and Strong Institutions; Relief co-ordination, protection and support services; Zero Hunger; Protection; Protection; Nutrition; Protection",99; 99; 99; 99; 1; 1; 7; 1; 7; 10; 10; 10; 10,23-01-01; 21-05-03; 23-01-10; 23-01-02; 15261; 15160; 16; 72050; 2; 10; 10; 9; 10,7; .8; 68.3; 23.9; 68.3; 30.9; 99.2; .8; .8; 68.3; 23.9; .8; 7,,1,2,1,UNICEF Nigeria,,23494618600,abuja@unicef.org,Plot 617/618  Diplomatic Drive  Central Business District PMB 2851  Garki  Abuja,C01,,110,,10,,5,,3210/A0/05/008 08 CHILD PROTECTION SYSTEMS,1,2022-05-27T00:16:31-04:00
UNICEF,XM-DAC-41122-Nigeria-3210/A0/04/103/010,INACTIVE:PCR3 - YH101 -  NUTRITION,"inactive  FOR DATA MIGRATION: 3.2 - Enugu - Infant and Young Child Feeding, which contributes to Prevention Of Stunting And Other Forms Of Malnutrition. UNICEF aims to achieve this through Systems Strengthening And Institution Building. This contributes to the following Country Programme result:      PCR3 - YN101 -  50% of Children 0-5 years are not experiencing acute malnutrition focusing on most disadvantaged children by
2013",http://tools.aidinfolabs.org/explorer/activity/?activity=XM-DAC-41122-Nigeria-3210/A0/04/103/010,USD,0,0,0,0,0,0,0,,,,,,,,,,,,,NG,Nigeria,100,298,WCAR,0,,3,,4,,1,1,"Should contribute directly to results for children as outlined in the UNDAF, national results and/or UNICEF Strategic Plan and within the scope defined in the CPD, CPAP, OMP or other agreed upon programme documents","Breastfeeding protection, promotion and support (including work on Code); Basic nutrition; Zero Hunger",99; 1; 7,21-04-01; 12240; 2,100; 100; 100,,1,2,1,UNICEF Nigeria,,23494618600,abuja@unicef.org,Plot 617/618  Diplomatic Drive  Central Business District PMB 2851  Garki  Abuja,C01,,110,,10,,5,,3210/A0/04/103 PCR3 - YH101 -  NUTRITION,1,2022-05-27T00:16:31-04:00
UNICEF,XM-DAC-41122-Nigeria-3210/A0/04/303/022,INACTIVE:PCR7 - YW303 -  IMPROVED ACCESS AND USE,"inactive  FOR DATA MIGRATION: 1.2. - Kaduna - Capacity development for improved service delivery, which contributes to Water. UNICEF aims to achieve this through Systems Strengthening And Institution Building. This contributes to the following Country Programme result:  PCR7 - YW303  - 5 % increase in the  population including those in lowest wealth quintile use improved water sources",http://tools.aidinfolabs.org/explorer/activity/?activity=XM-DAC-41122-Nigeria-3210/A0/04/303/022,USD,0,0,0,0,0,0,0,,,,,,,,,,,,,NG,Nigeria,100,298,WCAR,0,,3,,4,,1,1,"Should contribute directly to results for children as outlined in the UNDAF, national results and/or UNICEF Strategic Plan and within the scope defined in the CPD, CPAP, OMP or other agreed upon programme documents",Water supply - safety/quality/treatment (including household treatment and safe storage) ; Public finance management (PFM); Clean Water and Sanitation,99; 1; 7,24-01-08; 14030; 6,100; 100; 100,,1,2,1,UNICEF Nigeria,,23494618600,abuja@unicef.org,Plot 617/618  Diplomatic Drive  Central Business District PMB 2851  Garki  Abuja,C01,,110,,10,,5,,3210/A0/04/303 PCR7 - YW303 -  IMPROVED ACCESS AND USE,1,2022-05-27T00:16:32-04:00
